tweet_id,timestamp,source,expanded_urls,rating_numerator,rating_denominator,name,cleantext,dog_stage,retweet_count,like_count,media_url,short_url,annotation,breed,jpg_url
824775126675836928,2017-01-27,Twitter for iPhone,https://twitter.com/dog_rates/status/824775126675836928/photo/1,12,10,Scooter,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. ,,3199,13643,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,https://t.co/F0VWg2GztI,Scooter,Border Terrier,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg
825026590719483904,2017-01-27,Twitter for iPhone,https://www.gofundme.com/my-puppys-double-cataract-surgery,12,10,Pablo,Say hello to Pablo. He's one gorgeous puppo. A true ,puppo,1153,5737,https://pbs.twimg.com/media/C3MVTeGWMAAa0m7.jpg,https://t.co/koHvVQp9bL,Pablo,Eskimo Dog,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg
825147591692263424,2017-01-28,Twitter for iPhone,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13,10,Sweet,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. ,,4086,16714,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,https://t.co/AyBEmx56MD,Sweet Pea,Pekinese,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg
825535076884762624,2017-01-29,Twitter for iPhone,https://twitter.com/dog_rates/status/825535076884762624/photo/1,14,10,,Here's a very loving and accepting puppo. Appears to have read her Constitution well. ,puppo,15849,51967,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,https://t.co/6ao80wIpV1,,Rottweiler,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg
825829644528148480,2017-01-29,Twitter for iPhone,https://twitter.com/dog_rates/status/825829644528148480/photo/1,12,10,Toby,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. ,,2282,11652,https://pbs.twimg.com/media/C3XvqIOXUAQEP25.jpg,https://t.co/YimNdkZrhM,Toby,Great Pyrenees,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg
825876512159186944,2017-01-30,Twitter for iPhone,https://twitter.com/dog_rates/status/825876512159186944/photo/1,11,10,Mo,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. ,,1704,9611,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,https://t.co/feNwTq12S5,Mo,,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg
826115272272650244,2017-01-30,Twitter for iPhone,https://twitter.com/dog_rates/status/826115272272650244/photo/1,13,10,Ike,This is Ike. He's demonstrating the pupmost restraint. ,,2803,14292,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,https://t.co/6gHoGah9nm,Ike,,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg
826204788643753985,2017-01-30,Twitter for iPhone,http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,13,10,,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. ",doggo,842,4462,https://pbs.twimg.com/media/C3dEzahWAAA3QFj.jpg,https://t.co/1httNYrCeW,Dew,Labrador Retriever,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg
826240494070030336,2017-01-31,Twitter for iPhone,https://twitter.com/dog_rates/status/826240494070030336/photo/1,11,10,,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... ,,2371,12129,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,https://t.co/srXL2s868C,Wild Albanian Street Moose,French Bulldog,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg
826476773533745153,2017-01-31,Twitter for iPhone,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12,10,Pilot,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. ,doggo,3815,16856,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,https://t.co/YIV8sw8xkh,,German Shepherd,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg
826598365270007810,2017-02-01,Twitter for iPhone,https://twitter.com/dog_rates/status/826598365270007810/photo/1,13,10,Pawnd,This is Pawnd... James Pawnd. He's suave af. ,,2135,9172,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,https://t.co/YprN62Z74I,James Pawnd,French Bulldog,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg
826848821049180160,2017-02-01,Twitter for iPhone,https://twitter.com/dog_rates/status/826848821049180160/photo/1,13,10,Cupid,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. ,doggo,9152,33008,https://pbs.twimg.com/media/C3mOnZ8WMAAQXRY.jpg,https://t.co/WS0Gha8vRh,Cupid,Great Pyrenees,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg
826958653328592898,2017-02-02,Twitter for iPhone,https://twitter.com/dog_rates/status/826958653328592898/photo/1,12,10,Loki,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. ,doggo,4484,19684,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,https://t.co/QV5nx6otZR,Loki,Golden Retriever,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg
827199976799354881,2017-02-02,Twitter for iPhone,https://twitter.com/dog_rates/status/827199976799354881/photo/1,13,10,Charlie,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. ,,2013,9698,https://pbs.twimg.com/media/C3rN-fmWcAEUZFp.jpg,https://t.co/UkyQibIBzZ,Charlie,Great Dane,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg
827324948884643840,2017-02-03,Twitter for iPhone,https://twitter.com/dog_rates/status/827324948884643840/photo/1,12,10,Ralphie,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. ",,2750,14504,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,https://t.co/UU3KqQF5n5,Ralphie,Golden Retriever,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg
827600520311402496,2017-02-03,Twitter for iPhone,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13,10,Tucker,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. ,,856,6854,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,https://t.co/vrppizPGdb,Tucker,Pembroke,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg
827653905312006145,2017-02-03,Twitter for iPhone,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12,10,Boots,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. ,,2729,14119,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,https://t.co/eAA8lratd3,Boots,Collie,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg
827933404142436356,2017-02-04,Twitter for iPhone,https://twitter.com/dog_rates/status/827933404142436356/photo/1,12,10,Kona,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. ,pupper,4715,18303,https://pbs.twimg.com/media/C31pCN3VYAACW00.jpg,https://t.co/j8D3PQJvpJ,Kona,German Shepherd,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg
828011680017821696,2017-02-04,Twitter for iPhone,https://twitter.com/dog_rates/status/828011680017821696/photo/1,11,10,Brutus,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both ,,1948,9446,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,https://t.co/rkhCFfDtxB,Brutus,American Staffordshire Terrier,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg
828046555563323392,2017-02-05,Twitter for iPhone,https://twitter.com/dog_rates/status/828046555563323392/photo/1,13,10,Sailer,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. ,,2602,10730,https://pbs.twimg.com/media/C33P8PqUkAAdEck.jpg,https://t.co/O37z4jaMG9,Sailer,,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg
828361771580813312,2017-02-05,Twitter Web Client,,12,10,,Beebop and Doobert should start a band ,,161,2013,,,Beebop,,
828372645993398273,2017-02-05,Twitter for iPhone,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12,10,Alexander,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. ,,2663,11503,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,https://t.co/JcTuUcyYNS,Alexander Hamilpup,Malamute,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg
828376505180889089,2017-02-05,Twitter for iPhone,https://twitter.com/dog_rates/status/828376505180889089/photo/1,13,10,Beebop,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. ",,969,6776,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,https://t.co/HKBVZqXFNR,Beebop,American Staffordshire Terrier,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg
828381636999917570,2017-02-05,Twitter for iPhone,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14,10,Doobert,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. ,doggo,2014,11491,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,https://t.co/iCk7zstRA9,Doobert,Bedlington Terrier,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg
828408677031882754,2017-02-06,Twitter for iPhone,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12,10,Bear,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. ,,1161,7040,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,https://t.co/7WFLKli2T3,Bear,Weimaraner,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg
828409743546925057,2017-02-06,Twitter for iPhone,https://twitter.com/dog_rates/status/828409743546925057/photo/1,12,10,Mutt,This is Mutt Ryan. He's quite confident at the moment. ,,1057,5853,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,https://t.co/ZH5CvRlCxt,Mutt Ryan,,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg
828650029636317184,2017-02-06,Twitter for iPhone,https://twitter.com/dog_rates/status/828650029636317184/photo/1,14,10,,"Occasionally, we're sent fantastic stories. This is one of them. ",,1209,8672,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,https://t.co/bZ4axuH6OK,Grace,Golden Retriever,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg
828708714936930305,2017-02-06,Twitter for iPhone,https://twitter.com/dog_rates/status/828708714936930305/photo/1,10,10,Fiona,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. ,,10082,33220,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,https://t.co/vst2SEVJO3,Fiona,,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg
828770345708580865,2017-02-07,Twitter for iPhone,https://twitter.com/dog_rates/status/828770345708580865/photo/1,13,10,Alfie,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. ,,5263,23304,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,https://t.co/AqPTHYUBFz,Alfie,,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg
829011960981237760,2017-02-07,Twitter for iPhone,https://twitter.com/dog_rates/status/829011960981237760/photo/1,13,10,Dexter,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. ,,14618,48488,https://pbs.twimg.com/media/C4E99zDWAAAY_xd.jpg,https://t.co/U50RlRw4is,Dexter,Boxer,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg
829141528400556032,2017-02-08,Twitter for iPhone,https://twitter.com/dog_rates/status/829141528400556032/photo/1,12,10,Malcolm,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. ,,6632,22242,https://pbs.twimg.com/media/C4GzztRWMAEB6U0.jpg,https://t.co/rHwfySggqR,Malcolm,Golden Retriever,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg
829449946868879360,2017-02-08,Twitter for iPhone,https://twitter.com/dog_rates/status/829449946868879360/photo/1,11,10,,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. ,doggo,1823,9597,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,https://t.co/fmRS43mWQB,,Labrador Retriever,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg
829501995190984704,2017-02-09,Twitter for iPhone,https://twitter.com/dog_rates/status/829501995190984704/photo/1,12,10,Leo,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. ,,9549,29003,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,https://t.co/Xw9JbJHTul,Leo,French Bulldog,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg
829861396166877184,2017-02-10,Twitter for iPhone,https://twitter.com/dog_rates/status/829861396166877184/photo/1,12,10,Mia,This is Mia. She already knows she's a good dog. You don't have to tell her. ,,1761,11143,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,https://t.co/xeudgDXmTU,Mia,Border Terrier,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg
830097400375152640,2017-02-10,Twitter for iPhone,https://www.gofundme.com/sick-baby-samson,13,10,Samson,Meet Samson. He's absolute fluffy perfection. Easily ,,2626,8879,https://pbs.twimg.com/media/C4UZLYyXUAAaSyA.jpg,https://t.co/z82hCtwhpn,Samson,Toy Poodle,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg
830583320585068544,2017-02-12,Twitter for iPhone,https://twitter.com/dog_rates/status/830583320585068544/photo/1,13,10,Lilly,This is Lilly. She just parallel barked. Kindly requests a reward now. ,,15091,60686,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,https://t.co/SATN4If5H5,Lilly,Labrador Retriever,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg
830956169170665475,2017-02-13,Twitter for iPhone,https://twitter.com/dog_rates/status/830956169170665475/video/1,12,10,Reggie,Say hello to Reggie. He hates puns. ,,1353,7275,,https://t.co/X4vNEzAod5,Reggie,Kuvasz,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg
831262627380748289,2017-02-13,Twitter for iPhone,https://twitter.com/dog_rates/status/831262627380748289/photo/1,12,10,Tucker,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. ,,1851,10817,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,https://t.co/zqR5XKMpuY,Tucker,Cocker Spaniel,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg
831309418084069378,2017-02-14,Twitter for iPhone,https://twitter.com/dog_rates/status/831309418084069378/photo/1,12,10,Scooter,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both ,,2202,10732,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,https://t.co/ghqMfxxa4V,Scooter,Doberman,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg
831315979191906304,2017-02-14,Twitter Web Client,https://twitter.com/dog_rates/status/831315979191906304/photo/1,13,10,,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. ,pupper,1012,6005,https://pbs.twimg.com/media/C4lsfO-WMAAWQQj.jpg,https://t.co/jd6lYhfdH4,WKCDogShow,Briard,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg
831322785565769729,2017-02-14,Twitter for iPhone,https://twitter.com/dog_rates/status/831322785565769729/photo/1,12,10,Pete,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. ,doggo,1405,8469,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,https://t.co/Xc0gyovCtK,Pete,Old English Sheepdog,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg
831552930092285952,2017-02-14,Twitter for iPhone,https://twitter.com/dog_rates/status/831552930092285952/photo/1,13,10,Dutch,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. ,,2113,8210,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,https://t.co/BCbmFYLrse,Valentine's Day,Chihuahua,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg
831650051525054464,2017-02-14,Twitter for iPhone,http://www.gofundme.com/bluethewhitehusky,13,10,,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. ",,1752,6461,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,https://t.co/piiX0ke8Z6,,Eskimo Dog,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg
831670449226514432,2017-02-15,Twitter for iPhone,https://twitter.com/dog_rates/status/831670449226514432/photo/1,13,10,Daisy,This is Daisy. She has a heart on her butt. ,,1655,9476,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,https://t.co/u6p4LxzHKg,Daisy,Pembroke,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg
831911600680497154,2017-02-15,Twitter for iPhone,https://twitter.com/dog_rates/status/831911600680497154/photo/1,14,10,Kuyu,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. ,,5840,25090,https://pbs.twimg.com/media/C4uLLF7VUAAy7-m.jpg,https://t.co/l38R6IZNNg,Kuyu,Bloodhound,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg
831939777352105988,2017-02-15,Twitter for iPhone,https://twitter.com/dog_rates/status/831939777352105988/photo/1,12,10,Emanuel,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. ,doggo,5524,21810,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,https://t.co/k9bzgyVdUT,Emanuel,Pomeranian,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg
832032802820481025,2017-02-16,Twitter for iPhone,https://www.petfinder.com/petdetail/34918210,12,10,Miguel,This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. ,doggo,4188,16178,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,https://t.co/P0bO8mCQwN,Miguel,Whippet,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg
832273440279240704,2017-02-16,Twitter for iPhone,https://twitter.com/dog_rates/status/832273440279240704/video/1,14,10,Smiley,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. ,doggo,2092,10290,,https://t.co/SHAb1wHjMz,Smiley,Pembroke,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg
832369877331693569,2017-02-16,Twitter for iPhone,https://twitter.com/dog_rates/status/832369877331693569/photo/1,11,10,Charlie,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. ,,2848,15550,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,https://t.co/Dhdx5HnQ4d,Charlie,Kelpie,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg
832397543355072512,2017-02-17,Twitter for iPhone,https://twitter.com/dog_rates/status/832397543355072512/photo/1,12,10,Eevee,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. ,,1993,10865,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,https://t.co/nqAJGCHKEt,Eevee,Pekinese,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg
832636094638288896,2017-02-17,Twitter for iPhone,https://twitter.com/dog_rates/status/832636094638288896/photo/1,12,10,Orion,This is Orion. He just got back from the dentist. Cavity free af. ,,2492,14426,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,https://t.co/Y4DZx2UWsr,Orion,Eskimo Dog,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg
832645525019123713,2017-02-17,Twitter Web Client,http://us.blastingnews.com/news/2017/02/jfk-announces-its-first-ever-ark-oasis-animal-terminal-001480161.html?sbdht=_pM1QUzk3wsdTxcmMoRPV7FWYYlsNKcFRcYSY7OmeHnOXA4NtUM6PLQ2_,10,10,,There's going to be a dog terminal at JFK Airport. This is not a drill. ,,473,2647,,https://t.co/dp5h9bCwU7,JFK Airport,,
832682457690300417,2017-02-17,Twitter for iPhone,https://twitter.com/telegraph/status/832268302944579584,13,10,,Prosperous good boy ,,2599,10827,,https://t.co/8YlD5lxPbQ,,,
832757312314028032,2017-02-18,Twitter for iPhone,https://twitter.com/dog_rates/status/832757312314028032/photo/1,13,10,Willow,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. ,,3248,15340,https://pbs.twimg.com/media/C46MWjWUkAMB5tb.jpg,https://t.co/On7muWnWSQ,Willow,Cardigan,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg
832998151111966721,2017-02-18,Twitter for iPhone,https://twitter.com/dog_rates/status/832998151111966721/photo/1,13,10,Rhino,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. ",doggo,1956,12059,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,https://t.co/QX1h0oqMz0,Rhino,Boxer,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg
833124694597443584,2017-02-19,Twitter for iPhone,https://twitter.com/dog_rates/status/833124694597443584/photo/1,12,10,Gidget,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. ,pupper,4340,18397,https://pbs.twimg.com/media/C4_ad1GVcAAgvx6.jpg,https://t.co/zD97KYFaFa,Gidget,Cardigan,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg
833479644947025920,2017-02-20,Twitter for iPhone,https://twitter.com/dog_rates/status/833479644947025920/photo/1,13,10,Poppy,This is Poppy. She just arrived. ,,1844,13599,https://pbs.twimg.com/media/C5EdTvGWQAQpghQ.jpg,https://t.co/YGeSpyN8Gu,Poppy,Golden Retriever,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg
833722901757046785,2017-02-20,Twitter for iPhone,https://twitter.com/dog_rates/status/833722901757046785/photo/1,13,10,Bronte,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. ,,2940,19053,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,https://t.co/w1MQWO2PET,Bronte,West Highland White Terrier,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg
833826103416520705,2017-02-20,Twitter for iPhone,https://twitter.com/dog_rates/status/833826103416520705/photo/1,13,10,Charlie,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. ,,3425,16588,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,https://t.co/WTzhtfevKY,Charlie,Chihuahua,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg
833863086058651648,2017-02-21,Twitter for iPhone,https://twitter.com/dog_rates/status/833863086058651648/photo/1,12,10,Bentley,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. ,,2159,12229,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,https://t.co/HDloTYilWZ,Bentley,Kuvasz,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg
834086379323871233,2017-02-21,Twitter for iPhone,https://twitter.com/dog_rates/status/834086379323871233/photo/1,12,10,Lipton,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. ,,1996,11867,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,https://t.co/5KmXPIGgAG,Lipton,,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg
834089966724603904,2017-02-21,Twitter for iPhone,https://twitter.com/stevekopack/status/834086676934836224,10,10,,DOGGO ON THE LOOSE I REPEAT DOGGO ON THE LOOSE ,doggo,1922,9158,,https://t.co/ffIH2WxwF0,,,
834167344700198914,2017-02-21,Twitter for iPhone,https://twitter.com/dog_rates/status/834167344700198914/photo/1,11,10,Sunshine,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). ,,3279,14345,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,https://t.co/o3bhLguymB,,,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg
834209720923721728,2017-02-22,Twitter for iPhone,https://twitter.com/dog_rates/status/834209720923721728/photo/1,12,10,Wilson,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. ,,4244,18689,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,https://t.co/FaeinVjzTZ,Wilson,Golden Retriever,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg
834458053273591808,2017-02-22,Twitter for iPhone,https://twitter.com/dog_rates/status/834458053273591808/photo/1,12,10,Chester,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both ",,1513,8762,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,https://t.co/8ZOZS2FSJe,Chester,Rhodesian Ridgeback,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg
834574053763584002,2017-02-23,Twitter for iPhone,https://twitter.com/dog_rates/status/834574053763584002/photo/1,13,10,,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. ,doggo,2266,12436,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,https://t.co/UtEVnQ1ZPg,,Golden Retriever,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg
834786237630337024,2017-02-23,Twitter for iPhone,https://twitter.com/dog_rates/status/834786237630337024/photo/1,13,10,Tobi,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. ,,4987,19564,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,https://t.co/3FIqvumEXE,Tobi,Border Terrier,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg
834931633769889797,2017-02-24,Twitter for iPhone,https://twitter.com/dog_rates/status/834931633769889797/photo/1,12,10,Tucker,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. ,,1458,9795,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,https://t.co/jTe7Y6P0HK,Tucker,Soft-Coated Wheaten Terrier,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg
835152434251116546,2017-02-24,Twitter for iPhone,https://twitter.com/dog_rates/status/835152434251116546/photo/1,0,10,,When you're so blinded by your systematic plagiarism that you forget what day it is. ,,2692,20353,https://pbs.twimg.com/media/C5cOtWXXEAUb9uj.jpg,https://t.co/YbEJPkg4Ag,,,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg
835172783151792128,2017-02-24,Twitter for iPhone,https://twitter.com/dog_rates/status/835172783151792128/photo/1,12,10,,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... ,,5182,23818,https://pbs.twimg.com/media/C5chM_nXMAIiK0u.jpg,https://t.co/8fX2VkExnL,Panda,Border Collie,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg
